,screenName,description,location,text,Unnamed: 0,topic
252,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Chicago alderman calls on city to provide cops with access to alternative PTSD treatments to combat suicides https://t.co/yRzCozfkOD,2386.0,health
253,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Blood donations this winter: American Red Cross urges people not to forget to donate https://t.co/ZqaxZ7TwIH,2388.0,health
254,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"For midterm elections, teachers union leader eager to whitewash role in COVID overreach https://t.co/RqAU6fXWOt",2453.0,health
255,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Florida medical boards approve ban on puberty blockers, transgender surgeries for minors https://t.co/bpI0qNZWfC",2575.0,health
256,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Customs and Border Patrol officers seize $18.6M in meth at Texas entry point: 'Exceptional drug bust' https://t.co/I32F2liuud,2586.0,health
257,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Newsom sued over COVID ‘misinformation’ law that doctors say tramples First Amendment rights https://t.co/TA6Q20yJTA,2692.0,health
258,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Professor blasted after calling for 'amnesty' to forgive coronavirus lockdown supporters: 'Hell no' https://t.co/QRrQoQ7l5W,2714.0,health
259,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Newsom sued over COVID ‘misinformation’ law that doctors say tramples First Amendment rights https://t.co/Fl1RmQSwRp,2778.0,health
260,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Review: The 2023 Genesis GV60 doesn't need keys to unlock it, just your face https://t.co/TVb8nw1XzR",2842.0,health
261,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Boston doctor arrested in child sex trafficking sting, told officer he wasn't 'in mood' to get caught: report https://t.co/JciqNVhtzM",2848.0,health
262,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Newsom sued over COVID ‘misinformation’ law that doctors say tramples First Amendment rights https://t.co/Ubnvv0kM3t,2872.0,health
263,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"NYC firefighters, teachers ask Supreme Court to pause COVID mandate that cost them their jobs https://t.co/S8VTAInFmO",2939.0,health
264,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Mexican drug cartels buy fentanyl chemicals from China and control the border: 'Tucker Carlson Originals' https://t.co/RwJCDkFJyn,2941.0,health
265,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,US veterans with PTSD turn to psychedelic drugs overseas as VA frustration grows https://t.co/GNC9CejcOt,2967.0,health
266,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Blood moon lunar eclipse expected on election day, last one for three years https://t.co/YkLXbWfYI9",3003.0,health
267,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Texas Attorney General Ken Paxton announces agreement with CVS over opioid settlement https://t.co/UDPuSlZHEa,3008.0,health
268,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Selena Gomez says she may not be able to carry children due to bipolar disorder medications https://t.co/FHSldCnoIC,3017.0,health
269,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Group hug! Boy gets adorable 'welcome back' at preschool after hospital stay https://t.co/N5BSsMCLRB,3030.0,health
270,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Nose picking was always gross — now a study says it may lead to late-onset Alzheimer's https://t.co/luHZjurxrx,3049.0,health
271,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Cancer patient's daughter says ‘pandemic amnesty' isn't deserved after COVID rules denied mother treatment https://t.co/9OTltNPCyn,3080.0,health
272,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"NYC firefighters, teachers ask Supreme Court to pause COVID mandate that cost them their jobs https://t.co/9LWV4yM5qb",3093.0,health
273,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Mexican drug cartels buy fentanyl chemicals from China and control the border: 'Tucker Carlson Originals' https://t.co/WU7M0FwkOC,3098.0,health
274,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,North Carolina elections are generally closely divided affairs. Here's what to watch on Tuesday. https://t.co/jeJQUrhHTb,3118.0,health
275,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Pfizer and BioNTech start early study of combination vaccine to protect against COVID-19 and influenza https://t.co/dW4fnHgmRt,3138.0,health
276,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"BREAKING: Paul Pelosi returns home from hospital days after hammer attack

https://t.co/sm0XzQdD9Q",3148.0,health
277,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,US veterans with PTSD turn to psychedelic drugs overseas as VA frustration grows https://t.co/pfMyDUxeKV,3160.0,health
278,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,'The Ingraham Angle' on COVID lockdown proponents asking for amnesty https://t.co/ZAECO0Hd78,3212.0,health
279,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,STILL A ‘SURVIVOR’: The country star is following her doctor’s orders. https://t.co/zla3ATuso3 https://t.co/sn4L16ijUU,3240.0,health
280,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"LeBron James still has ‘itch’ to play football, Jalen Ramsey says he’d have ‘no chance’ https://t.co/r9MAdHFyFV",23.0,sports
281,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Colorado election results: Boebert race likely heading to recount https://t.co/6uML9Gju7b,34.0,sports
282,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Sweden finds traces of explosives near damaged Nord Stream pipeline: 'Gross sabotage' https://t.co/4Mz5JsEQi1,44.0,sports
283,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,FIFA World Cup: Qatar reverses decision on selling alcohol in stadiums 2 days before games begin https://t.co/RzBWTOPQlJ,46.0,sports
284,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Warriors' JaMychal Green fined for cursing at NBA referee https://t.co/IDKZsADEwq,50.0,sports
285,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Tom Brady's interview with NFL Network's Sara Walsh makes reporter's husband a bit nervous https://t.co/qhvzhNw158,53.0,sports
286,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Georgia high-school football star Elijah DeWitt's murder suspects to appear in court for preliminary hearing https://t.co/ids7zf9Sv0,57.0,sports
287,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"North Carolina football team flees field after gunshots reported, video shows https://t.co/qZ7jpj3OVm",94.0,sports
288,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,World Cup 2022: USMNT’S Tim Weah carries family legacy into tournament https://t.co/TXCBDIPWtD,98.0,sports
289,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Kari Lake lawyers up ahead of potential legal fight in Arizona governor race https://t.co/eZDVylIeem,100.0,sports
290,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,World Cup 2022: Everything you need to know https://t.co/NettE9J80h,107.0,sports
291,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,World Cup 2022: Everything you need to know about the group stage https://t.co/Jc0rSAIgRs,112.0,sports
292,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,MetLife Stadium to change turf in 2023 amid player complaints: report https://t.co/NTrL9ccHnx,114.0,sports
293,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Paris Olympics mascots made in China, fueling criticism in France https://t.co/MsGYSKiGa2",119.0,sports
294,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,World Cup 2022: Who has won the tournament https://t.co/NfCGVSGQsx,121.0,sports
295,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Raphael Warnock rails against Herschel Walker in statewide tour kickoff: 'You actually have to know stuff' https://t.co/XK9gtQt1ru,135.0,sports
296,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"There's an 'incredible' Chevrolet sports car in the works, but what is it? https://t.co/1ioCdQwvdX",137.0,sports
297,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Progressive FTX founder Sam Bankman-Fried admits ethical image an act: 'Dumb game we woke westerners play' https://t.co/clhpLbJH8u,151.0,sports
298,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,MLB commissioner announces where 2024 All-Star Game will be played https://t.co/cT9OVBIyA5,154.0,sports
299,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Tom Brady shares first look at ’80 for Brady’ with Jane Fonda, Sally Field, Lily Tomlin and Rita Moreno https://t.co/KwHBZUuWbF",163.0,sports
300,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Cardinals’ coach urges son, Rams’ Van Jefferson, to ‘keep fighting’ in emotional postgame moment https://t.co/8deTzWuP9O",166.0,sports
301,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Georgia high-school football star Elijah DeWitt's murder suspects to appear in court for preliminary hearing https://t.co/ImVh8sxS6J,173.0,sports
302,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Brittney Giner's legal team met with WNBA star at Russian penal colony: 'Doing as well as could be expected' https://t.co/F1gsWiSFk7,204.0,sports
303,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,World Cup 2022: Everything you need to know about Netherlands https://t.co/4B2sZ3te49,220.0,sports
304,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"North Carolina football team flees field after gunshots reported, video shows https://t.co/L7bE2c0JMr",234.0,sports
305,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Thunder's Shai Gilgeous-Alexander caps off epic 42-point performance with game-winner https://t.co/Kvnjel0kPU,252.0,sports
306,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,UVA shooting suspect Christopher Darnell Jones' 'bizarre' last words to 3 murdered football players revealed https://t.co/hwyyxB1JE2,258.0,sports
307,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Chicago Mayor Lori Lightfoot roasted for new campaign ad: 'Just resign in disgrace' https://t.co/Tpqv2ZxZVW,273.0,sports
308,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,NBA champ: Lakers trading LeBron James may put team 'back into contention' https://t.co/4NohSOjjGZ,277.0,sports
309,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Herschel Walker implores new Republican House majority to put focus 'back on the people' https://t.co/NY7soDqlUI,279.0,sports
310,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,WNBA star Brittney Griner transferred to Russian penal colony in Mordovia region: report https://t.co/I2U3X1pp4p,286.0,sports
311,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,WNBA star Brittney Griner transferred to Russian penal colony in Mordovia region: report https://t.co/cHF5u1WCip,303.0,sports
312,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Arkansas' Trevon Brazile's vicious dunk gets high praise from basketball legend: 'Dunk of the year' https://t.co/JShRdrPASL,305.0,sports
313,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Kemp, Trump throw support behind Herschel Walker as GOP unites in push for Georgia runoff https://t.co/CACj2je9fr",308.0,sports
314,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Massachusetts high school football team has season canceled over hazing incident, former player speaks out https://t.co/mjBrwxvEcS",318.0,sports
315,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,World Cup 2022: Macron says 'sports should not be politicized' https://t.co/qTvegWuPsb,331.0,sports
316,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Fiat 500e microcar returning to USA in 2024 https://t.co/6mcsTiNRta,354.0,sports
317,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,FTX founder Sam Bankman-Fried's family boasts deep ties to Democrat power players https://t.co/zjHf9i9Yo1,367.0,sports
318,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,San Francisco launches guaranteed income program for transgender people https://t.co/nBa7Tj02sQ,386.0,sports
319,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Former NBA player Donte Greene arrested for attempted robbery at Indiana gas station: reports https://t.co/2KHgaJK2P3,399.0,sports
320,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,California water polo coach convicted of sexually assaulting nearly a dozen teenage players https://t.co/pGtcLRioLc,424.0,sports
321,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Bucks’ Giannis Antetokounmpo won’t say he’s the face of the NBA: ‘There’s a lot of people out there’ https://t.co/edRZnRsfev,433.0,sports
322,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Israel urges citizens to 'downplay' their Israeli identity at Qatar World Cup for their own 'security' https://t.co/ycDbVvmlHJ,454.0,sports
323,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,NASCAR's 24 Hours of Le Mans race car revealed testing with big changes https://t.co/duK1vlTGwb,499.0,sports
324,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"UVA shooting underscores the work needed to be 'to rid our society of gun violence,' NFL player says https://t.co/STDctjY50v",531.0,sports
325,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Los Angeles mayoral race: Bass lengthens lead over Caruso https://t.co/Uw1MgMmvmK,573.0,sports
326,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,UVA shooting: Football team cancels final home game of season https://t.co/gDo28yrIG2,577.0,sports
327,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Tom Brady talks being the 'Epcot Center of quarterbacks' after Germany win, jokes about playing in CFL https://t.co/1b2U1PH39Q",583.0,sports
328,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Pro-life group reacts to Trump entering 2024 race, says he 'raised the bar' for the cause

https://t.co/xpcGWLijrk",587.0,sports
329,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"University of Virginia undecided on continuing football season after shooting, athletic director says https://t.co/7lQt4QX6eP",644.0,sports
330,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,USMNT World Cup 2022 roster: Get to know all 26 players https://t.co/7ZOGjvUxnL,650.0,sports
331,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,World Cup 2022: France captain Hugo Lloris hints he won't wear rainbow armband in Qatar https://t.co/NJDcsp3M1h,652.0,sports
332,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Why Walker Zimmerman is the leader the USMNT needs at World Cup 2022 https://t.co/pxOYsx2d8N,653.0,sports
333,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Bruce Arians blames Tom Brady for Bucs' early struggles: 'He was playing bad' https://t.co/wmhJqeqWzs,658.0,sports
334,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Ana Navarro takes time to 'dance on Kari Lake's grave' after Arizona race called for opponent https://t.co/1iBz5g9xLt,668.0,sports
335,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Colts' Jeff Saturday transfers fantasy football ownership to ex-NFL star https://t.co/ZXkgrj3SGX,674.0,sports
336,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Aaron Rodgers admits frustration over coach Matt LaFleur's late-game play calling against Cowboys https://t.co/PTpG95cTZ9,679.0,sports
337,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Election Brief: Battle for the House rages on, but 2024 is already off to the races https://t.co/UO3ueUXaX5",713.0,sports
338,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,McConnell-aligned Senate GOP group shelling out $14 million to boost Herschel Walker in Georgia runoff https://t.co/VGfsnBSrPC,742.0,sports
339,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Here's how a recount in Arizona's gubernatorial race might play out https://t.co/ncZ8D21ZpA,755.0,sports
340,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Antonio Brown trolls Tom Brady again with screenshot of supposed text: 'You are acting selfish' https://t.co/c40LtKVZAj,756.0,sports
341,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,WAITING GAME: What is the status of California's ballot counting one week after Election Day? https://t.co/w8rM3RzxMM,765.0,sports
342,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Kevin Costner talks his future in politics, Gisele Bündchen not dating jiujitsu trainer after Tom Brady split https://t.co/Koz3I9hdBM",804.0,sports
343,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Seahawks veteran rips ‘terrible a--’ field conditions in NFL’s first Germany game https://t.co/dQopnjuA4T,807.0,sports
344,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Possible recount in Arizona governor race, Eric Swalwell's 'stupid' message and more top headlines https://t.co/psUa5yyFoJ",855.0,sports
345,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"FOX NEWS FIRST: Possible recount in Arizona governor race, Eric Swalwell's 'stupid' message and more top headlines

https://t.co/BSVQO4ES6U",863.0,sports
346,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,University of Virginia alleged shooter Christopher Darnell Jones faced hazing probe as football player https://t.co/1N8znnKM1T,899.0,sports
347,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,.@seanhannity: This is a national disgrace https://t.co/iYZwJYnY2B,912.0,sports
348,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Tom Brady talks Jeff Saturday hire, asked whether he could 'walk in and coach a team tomorrow' https://t.co/AvVM3Uo1Rd",914.0,sports
349,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Arizona's 6th Congressional District: Republican Juan Ciscomani wins House race https://t.co/DaBLvrMXNj,925.0,sports
350,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Tom Brady, on two-game winning streak, makes noticeable social media change https://t.co/MLqQHx3FpT",939.0,sports
351,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,University of Virginia alleged shooter Christopher Darnell Jones faced hazing probe as football player https://t.co/un0Kyu6Aov,1006.0,sports
352,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,BALANCE OF POWER: Where do the uncalled House races stand as GOP nears majority? https://t.co/aEHbglhajn,1008.0,sports
353,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"US men's soccer team redesigns red, white and blue shield to support LGBTQ community ahead of World Cup https://t.co/mgEGXLH1Yc",1029.0,sports
354,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"University of Virginia shooting: Ex-football player suspect in custody, victims ID'd as former teammates https://t.co/3QIo8nKSz5",1032.0,sports
355,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Cristiano Ronaldo eviscerates Manchester United, Erik ten Hag as rift with club grows ahead of World Cup https://t.co/yA5RJAmQKB",1051.0,sports
356,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Raiders' Derek Carr gets emotional in postgame press conference: Great effort in loss 'p---es me off' https://t.co/TRXGgrbSDX,1052.0,sports
357,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,World Cup 2022: US men's soccer team receives supportive 'Ted Lasso' letters https://t.co/yOotPyjyns,1053.0,sports
358,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,49ers' Dre Greenlaw's ejection from game vs Chargers leaves Kyle Shanahan quizzical: 'Blew my mind' https://t.co/CCgzBEyZTB,1058.0,sports
359,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"University of Virginia shooting: Ex-football player suspect in custody, victims ID'd as former teammates https://t.co/j17nLZ6dX9",1059.0,sports
360,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Georgia Senate runoff: RNC to send hundreds of GOP officials to support Herschel Walker in Peach State https://t.co/AhbXFFystU,1078.0,sports
361,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,76ers' Joel Embiid makes NBA history with 59-point performance in win https://t.co/xLBk5VToD4,1081.0,sports
